,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
222668,14,505.09,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3320646,253,183356.75,309.0,0.0,113584.28,296941.03,0,0,1,0,0,0
1179015,132,26134.1,281381.29,255247.19,0.0,0.0,0,0,0,0,1,0
4057401,300,14923.93,20249.0,5325.07,3429780.98,3444704.9,0,0,1,0,0,0
1875509,164,159872.66,668331.08,828203.74,431913.18,272040.52,0,1,0,0,0,0
1244880,134,82324.85,20734.0,103058.85,0.0,0.0,0,1,0,0,0,0
6099787,522,142242.92,97111.0,0.0,69640.2,211883.12,0,0,1,0,0,0
6302250,683,349125.25,0.0,0.0,458740.78,807866.03,0,0,1,0,0,0
241381,14,373675.65,51319.0,0.0,81848.91,453524.44,0,0,1,0,0,0
3367247,254,11191.14,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1353990,137,11823.86,4477480.81,4489304.67,25086.26,13262.41,0,1,0,0,0,0
4778390,335,5464.61,577750.0,572285.39,0.0,0.0,0,0,0,0,1,0
4254906,306,100750.1,53041.0,0.0,13179.83,113929.93,0,0,1,0,0,0
1938475,177,377067.06,8077.0,0.0,5044866.86,5421933.92,0,0,1,0,0,0
1641219,157,107597.07,610.0,0.0,2660125.39,2533361.22,0,0,1,0,0,0
4043068,300,356645.94,112267.0,0.0,0.0,356645.94,0,0,1,0,0,0
1654019,158,59401.6,0.0,0.0,352919.92,412321.52,0,0,1,0,0,0
1903938,165,124749.97,119809.0,0.0,0.0,124749.97,0,0,1,0,0,0
5021260,353,336785.68,10017754.65,10354540.33,3404388.98,3067603.31,0,1,0,0,0,0
4958550,351,118905.82,18582.0,0.0,0.0,118905.82,0,0,1,0,0,0
858649,41,7980.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1848353,163,62890.07,6782.0,0.0,1057846.87,1120736.94,0,0,1,0,0,0
797323,40,189597.89,0.0,0.0,555980.62,745578.51,0,0,1,0,0,0
2603068,208,16755.95,377.0,0.0,133.0,0.0,0,0,1,0,0,0
1980893,179,371784.4,0.0,0.0,2949561.24,3321345.64,0,0,0,0,0,1
225047,14,21117.83,120403.0,99285.17,0.0,0.0,0,0,0,0,1,0
798528,40,203840.61,0.0,0.0,291452.91,495293.52,0,0,1,0,0,0
5325654,374,142859.62,50448.0,0.0,8951.3,151810.93,0,0,1,0,0,0
40409,9,1477935.44,124300.0,0.0,20109.0,1670282.0,0,0,0,0,0,1
1401939,139,10022.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1878459,164,9649.57,1798.0,0.0,0.0,0.0,0,0,0,0,1,0
422582,18,265503.07,15816.0,0.0,3540325.21,3971999.45,0,0,1,0,0,0
1432464,139,91877.39,0.0,0.0,2923396.82,3015274.22,0,0,1,0,0,0
1303696,136,207775.88,65822.0,273597.88,3413773.5,3205997.62,0,1,0,0,0,0
5887459,403,637654.58,0.0,0.0,1479151.89,2116806.47,0,0,0,0,0,1
4036508,299,333093.06,293821.0,626914.06,0.0,0.0,0,1,0,0,0,0
1843207,163,3030.87,11832.0,8801.13,0.0,0.0,0,0,0,0,1,0
1878017,164,168829.73,1064.0,0.0,13568.76,182398.49,0,0,1,0,0,0
1405502,139,126612.04,10506.0,137118.04,13239.56,0.0,0,1,0,0,0,0
3910299,284,18498.21,1433.0,0.0,608990.79,627489.0,0,0,1,0,0,0
4652658,330,148890.59,0.0,0.0,463575.14,612465.73,0,0,1,0,0,0
3115904,236,154391.02,0.0,0.0,221144.45,375535.47,0,0,0,0,0,1
430579,18,293295.22,153089.12,446384.34,0.0,0.0,0,1,0,0,0,0
2917722,229,477692.94,104976.0,582668.94,0.0,0.0,0,1,0,0,0,0
2823613,226,38231.51,0.0,0.0,310857.95,349089.46,0,0,1,0,0,0
2526955,205,21422.58,75310.0,96732.58,1236816.13,1215393.55,0,1,0,0,0,0
2060505,181,191572.4,1838834.61,2030407.01,559083.43,367511.03,0,1,0,0,0,0
6224790,590,321223.5,0.0,0.0,6669991.58,6991215.08,0,0,0,0,0,1
1543408,154,153089.9,0.0,0.0,494213.56,647303.46,0,0,1,0,0,0
1606437,156,1166556.43,165679.95,0.0,4034028.35,5200584.77,0,0,0,0,0,1
986028,45,11764.76,11234.0,0.0,0.0,0.0,0,0,0,0,1,0
1064153,119,144574.59,2600250.85,2744825.44,504171.22,359596.63,0,1,0,0,0,0
4279152,307,71355.05,3055.0,74410.05,254693.03,183337.98,0,1,0,0,0,0
2611221,208,109674.35,198766.0,89091.65,2711039.88,2820714.24,0,0,1,0,0,0
6165160,550,25383.33,0.0,0.0,2517975.55,2543358.88,0,0,1,0,0,0
4956214,351,3132.03,196923.71,193791.67,0.0,0.0,0,0,0,0,1,0
4388965,321,134440.94,52181.0,0.0,568733.95,703174.89,0,0,1,0,0,0
4699853,331,380672.41,10023.0,0.0,631390.85,1012063.26,0,0,1,0,0,0
185620,13,6866.82,5588.0,0.0,0.0,0.0,0,0,0,0,1,0
523119,20,96286.48,19968.0,0.0,0.0,96286.48,0,0,1,0,0,0
5129841,356,5087.81,10892.0,5804.19,0.0,0.0,0,0,0,0,1,0
1479372,141,13789.16,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5501906,380,8505.82,65873.14,57367.32,0.0,0.0,0,0,0,0,1,0
3906950,284,81025.57,501735.0,582760.57,0.0,0.0,0,1,0,0,0,0
4807327,346,1684837.91,11355.0,0.0,1825337.53,3510175.44,0,0,0,0,0,1
2014631,180,734.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5478391,379,29912.83,115043.18,85130.34,0.0,0.0,0,0,0,0,1,0
1126502,131,203696.76,0.0,0.0,427914.75,631611.51,0,0,1,0,0,0
728958,37,466583.44,51917.0,518500.44,13114.63,0.0,0,1,0,0,0,0
4078195,301,107185.72,14483.0,0.0,310206.7,417392.42,0,0,1,0,0,0
4735441,332,216119.29,0.0,0.0,1181519.13,1397638.42,0,0,1,0,0,0
3834637,282,8394.87,216374.0,207979.13,0.0,8394.87,0,0,1,0,0,0
5147681,357,462078.71,0.0,0.0,1387611.48,1849690.19,0,0,0,0,0,1
5061905,354,228067.55,165.0,0.0,121795.86,349863.41,0,0,1,0,0,0
4892982,349,258745.76,0.0,0.0,271220.51,529966.27,0,0,1,0,0,0
5360118,375,17388.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
286650,15,2826.16,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3448163,257,56658.57,63029.0,119687.57,1030067.22,973408.65,0,1,0,0,0,0
4185798,305,259466.92,406.0,0.0,1966303.51,2225770.44,0,0,1,0,0,0
4700667,331,178747.66,2985.0,181732.66,2841.35,0.0,0,1,0,0,0,0
846572,41,50742.29,0.0,0.0,5628690.28,5679432.57,0,0,1,0,0,0
1733281,161,317919.94,52342.0,0.0,4844977.66,5162897.6,0,0,1,0,0,0
1474465,141,127090.54,139849.0,12758.46,496876.09,623966.63,0,0,1,0,0,0
1509639,145,10640.16,0.0,0.0,0.0,0.0,0,0,0,0,1,0
449499,19,91565.97,2198604.37,2290170.33,203370.16,111804.19,0,1,0,0,0,0
4372804,310,61335.47,432415.49,493750.96,281097.79,219762.32,0,1,0,0,0,0
4394472,321,573.3,16564.42,15991.12,0.0,0.0,0,0,0,0,1,0
3842605,282,35555.27,903495.39,939050.65,3497849.38,3462294.11,0,1,0,0,0,0
1598119,156,235671.25,0.0,0.0,628855.17,864526.42,0,0,1,0,0,0
3140490,236,114006.23,149094.0,35087.77,0.0,357973.37,0,0,1,0,0,0
3112542,235,87892.74,15470708.27,15558601.01,734042.99,646150.24,0,1,0,0,0,0
1268123,135,24290.75,7536.0,0.0,0.0,0.0,0,0,0,0,1,0
3573752,261,35622.87,66125.06,30502.2,268949.03,304571.89,0,0,1,0,0,0
1257138,134,127318.88,50334.0,177652.88,42126.21,0.0,0,1,0,0,0,0
5913654,404,8724.83,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5496763,380,185780.63,3224.0,0.0,101310.03,287090.66,0,0,0,0,0,1
5037533,354,2083.44,0.0,0.0,5670427.11,5672510.55,0,0,1,0,0,0
1474956,141,2082.36,204365.0,202282.64,0.0,0.0,0,0,0,0,1,0
704162,37,316984.72,2067.0,0.0,32385.65,349370.37,0,0,1,0,0,0
4218702,305,43304.21,13539.68,0.0,0.0,0.0,0,0,0,0,1,0
1898802,165,227370.25,150848.43,0.0,939975.6,1167345.85,0,0,1,0,0,0
5057310,354,28216.86,42965.0,71181.86,111603.09,83386.24,0,1,0,0,0,0
2921800,229,276252.47,189735.92,465988.38,5115468.54,4839216.07,0,1,0,0,0,0
1191298,132,334831.22,5491.0,0.0,2571754.36,2906585.57,0,0,1,0,0,0
2116951,183,498163.66,180603.0,0.0,2167305.48,2665469.14,0,0,1,0,0,0
3042297,234,69823.59,21210.0,0.0,2241842.51,2311666.1,0,0,1,0,0,0
4785365,338,568.71,10692.0,10123.29,302129.48,302698.19,0,0,0,1,0,0
2183061,185,175808.3,0.0,0.0,3121532.56,3297340.87,0,0,1,0,0,0
1974971,178,268731.65,50978.0,0.0,131075.53,399807.18,0,0,1,0,0,0
4513391,325,147121.79,222372.39,75250.6,3944872.97,4091994.77,0,0,1,0,0,0
3939940,286,371512.66,0.0,0.0,1193325.4,1564838.06,0,0,1,0,0,0
1769983,162,262089.31,5668.0,267757.31,0.0,0.0,0,1,0,0,0,0
944754,43,114974.87,831160.92,946135.79,890029.28,775054.41,0,1,0,0,0,0
5845910,402,94720.94,5036901.08,5131622.02,137804.56,43083.62,0,1,0,0,0,0
3503679,259,117316.78,0.0,0.0,437202.23,554519.01,0,0,1,0,0,0
4968651,351,327423.2,988051.93,1315475.13,950790.53,623367.33,0,1,0,0,0,0
261820,15,14730.82,0.0,0.0,1278447.63,1380253.69,0,0,1,0,0,0
4094234,301,1518809.01,0.0,0.0,2451520.81,3970329.83,0,0,0,0,0,1
2736444,212,10000000.0,14953893.08,4953893.08,0.0,0.0,1,0,0,0,0,1
4919652,350,301756.79,11905.0,0.0,970341.13,1272097.92,0,0,1,0,0,0
2943413,230,3911.5,6207.63,2296.13,0.0,0.0,0,0,0,0,1,0
3816534,281,123743.14,8900.0,0.0,0.0,123743.14,0,0,1,0,0,0
4105193,302,441486.38,0.0,0.0,619648.25,1061134.64,0,0,1,0,0,0
1225319,133,205072.65,5000238.84,5205311.49,3456340.09,3251267.44,0,1,0,0,0,0
5066274,354,3208.32,0.0,0.0,0.0,0.0,0,0,0,0,1,0
609994,34,260024.42,45455.0,0.0,199031.0,142009.98,0,0,1,0,0,0
4417827,322,84644.83,32027.0,0.0,0.0,84644.83,0,0,1,0,0,0
4084581,301,186122.21,3471717.78,3657839.98,242730.65,56608.44,0,1,0,0,0,0
2464678,203,22944.85,0.0,0.0,7956720.23,7979665.09,0,0,1,0,0,0
248865,14,10595.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5989434,416,18216.89,330798.02,312581.13,0.0,0.0,0,0,0,0,1,0
191383,13,10645.84,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4419425,322,20253.66,1528.0,0.0,0.0,0.0,0,0,0,0,1,0
4609844,329,662480.12,140270.24,0.0,6098953.95,6761434.08,0,0,0,0,0,1
4736892,332,3126.87,18983.0,15856.13,0.0,0.0,0,0,0,0,1,0
4505227,325,129922.84,7002047.91,7131970.75,677196.89,547274.05,0,1,0,0,0,0
356168,17,152827.27,478900.93,326073.66,536669.05,689496.32,0,0,0,0,0,1
2030092,180,440215.92,28474.0,468689.92,109757.64,419841.34,0,1,0,0,0,0
201196,13,6111.63,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2463663,203,3245.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3745640,279,7749.37,4136.0,0.0,0.0,0.0,0,0,0,0,1,0
2529805,205,11398.32,47721.43,36323.11,0.0,0.0,0,0,0,0,1,0
5721247,398,54190.79,0.0,0.0,967727.08,1021917.87,0,0,1,0,0,0
1142634,131,132536.06,45607.0,178143.06,0.0,0.0,0,1,0,0,0,0
5176882,359,7101.18,34351.0,27249.82,0.0,0.0,0,0,0,0,1,0
2170235,185,367.53,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5649467,396,23606.41,102593.0,78986.59,0.0,0.0,0,0,0,0,1,0
3892657,284,1361599.76,0.0,0.0,12925227.87,14286827.63,0,0,0,0,0,1
3896578,284,235685.81,2610694.09,2846379.9,886496.12,650810.31,0,1,0,0,0,0
5130303,356,354950.43,0.0,0.0,4211164.77,4566115.21,0,0,0,0,0,1
785669,39,5266.42,71711.0,66444.58,0.0,0.0,0,0,0,0,1,0
3084017,235,187701.39,197056.0,9354.61,0.0,187701.39,0,0,1,0,0,0
2826169,226,10237.68,5835.0,0.0,2165209.37,2175447.05,0,0,1,0,0,0
5512988,380,4309.37,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5980928,408,444804.57,20776.0,0.0,567990.92,1012795.49,0,0,0,0,0,1
408599,18,235.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4338777,308,108824.33,247.0,109071.33,0.0,0.0,0,1,0,0,0,0
3556338,260,7745.34,116994.76,109249.42,0.0,0.0,0,0,0,0,1,0
4007222,298,3782.62,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5386879,376,1964.55,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1381693,138,11780.33,30152.0,18371.67,0.0,0.0,0,0,0,0,1,0
5065472,354,6427.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5731166,399,183211.63,0.0,0.0,1790023.5,1973235.13,0,0,1,0,0,0
3156026,237,177668.0,451.0,0.0,2198.2,179866.19,0,0,1,0,0,0
4297487,307,402739.25,0.0,0.0,8104309.61,8507048.86,0,0,0,0,0,1
3578865,261,588264.99,0.0,0.0,5459822.99,6048087.98,0,0,0,0,0,1
1128270,131,349657.67,135171.77,0.0,1991843.31,2341500.98,0,0,1,0,0,0
3457510,257,102589.32,1892946.03,1995535.35,1127239.87,1024650.55,0,1,0,0,0,0
879806,42,140450.22,43179.0,0.0,492068.51,632518.74,0,0,1,0,0,0
3272862,251,40132.41,0.0,0.0,102119.97,142252.38,0,0,0,0,0,1
970996,44,57772.08,15568.0,0.0,0.0,57772.08,0,0,1,0,0,0
305033,15,7016.74,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5705185,398,213867.61,0.0,0.0,2340036.15,2553903.76,0,0,1,0,0,0
372316,17,103834.21,0.0,0.0,1017036.4,1120870.61,0,0,1,0,0,0
2473335,204,166096.35,5329314.05,5495410.4,242802.31,76705.96,0,1,0,0,0,0
286933,15,430628.42,90407.0,0.0,32500.0,0.0,0,0,1,0,0,0
226323,14,115057.25,47.0,0.0,530343.39,645400.64,0,0,1,0,0,0
6017635,451,10425.01,69773.0,59347.99,0.0,0.0,0,0,0,0,1,0
176053,12,89280.74,0.0,0.0,239887.62,148650.55,0,0,1,0,0,0
3813054,281,9401.43,174714.71,165313.28,0.0,0.0,0,0,0,0,1,0
3448019,257,13362.73,21141.0,7778.27,0.0,0.0,0,0,0,0,1,0
4963164,351,23372.7,11022.0,0.0,0.0,0.0,0,0,0,0,1,0
2185615,185,448987.79,0.0,0.0,715049.67,1164037.46,0,0,1,0,0,0
5370928,376,436210.43,21387.0,457597.43,755425.75,319215.32,0,1,0,0,0,0
6011072,448,729318.44,0.0,0.0,4423038.44,5152356.88,0,0,0,0,0,1
1216333,133,91766.92,0.0,0.0,577433.39,888677.33,0,0,1,0,0,0
2442622,203,23404.67,8272.0,0.0,0.0,0.0,0,0,0,0,1,0
5208421,370,181456.82,0.0,0.0,585532.46,766989.27,0,0,1,0,0,0
583334,33,15907.36,4764199.71,4780107.08,72618.26,56710.89,0,1,0,0,0,0
1894307,165,111009.46,28899.0,0.0,0.0,111009.46,0,0,1,0,0,0
3106015,235,311403.83,0.0,0.0,3234748.14,3546151.97,0,0,1,0,0,0
6185915,567,29002.27,0.0,0.0,2188771.35,2217773.61,0,0,0,0,0,1
4387850,313,202785.79,2284052.14,2486837.93,3887526.34,3684740.55,0,1,0,0,0,0
4225548,306,9678.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3397754,255,23919.04,382.0,0.0,0.0,0.0,0,0,0,0,1,0
5180480,359,3054.09,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5682298,397,327581.69,1953341.65,2280923.34,1498347.48,1170765.79,0,1,0,0,0,0
1410281,139,93014.05,0.0,0.0,1957400.98,2050415.03,0,0,1,0,0,0
2445774,203,38015.31,0.0,0.0,1406220.08,1444235.38,0,0,1,0,0,0
1586927,155,12308.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5373064,376,228649.25,21137.0,0.0,0.0,228649.25,0,0,1,0,0,0
5678864,397,51161.6,12365.0,0.0,0.0,0.0,0,0,0,0,1,0
4882930,348,65373.84,5080.0,0.0,52994.11,118367.95,0,0,1,0,0,0
6205737,586,401133.35,22418.0,0.0,274193.44,675326.79,0,0,1,0,0,0
2472559,204,22747.89,300787.4,278039.51,0.0,0.0,0,0,0,0,1,0
6034212,476,420596.56,25081.0,445677.56,601895.37,181298.81,0,1,0,0,0,0
496521,20,295844.91,0.0,0.0,5292060.54,5587905.45,0,0,1,0,0,0
3459745,257,297804.07,3064496.02,3362300.09,16366978.14,16069174.07,0,1,0,0,0,0
2026000,180,4042.44,10501.0,6458.56,0.0,0.0,0,0,0,0,1,0
4640634,330,13962.83,2421701.86,2435664.69,5746629.97,5732667.14,0,1,0,0,0,0
3571030,261,5918.35,31305.0,25386.65,0.0,0.0,0,0,0,0,1,0
1575386,155,82988.46,26101.0,109089.46,562646.81,479658.35,0,1,0,0,0,0
4722381,332,202081.24,0.0,0.0,1720414.97,1922496.22,0,0,1,0,0,0
1223225,133,194291.13,0.0,0.0,674780.02,869071.15,0,0,1,0,0,0
2498785,204,374.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5057103,354,10006.16,46310.0,36303.84,0.0,0.0,0,0,0,0,1,0
1754767,161,106190.66,19219.0,0.0,3032958.27,3139148.93,0,0,1,0,0,0
5361782,375,122494.89,260.0,0.0,1191294.86,1313789.74,0,0,1,0,0,0
2634649,209,9044.15,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3315951,252,176384.15,13359796.1,13536180.25,200054.76,24927.83,0,1,0,0,0,0
4319494,308,30337.86,20380.0,0.0,0.0,0.0,0,0,0,0,1,0
909581,43,230620.36,209438.15,0.0,3036062.93,2893190.22,0,0,1,0,0,0
3667541,276,9079.64,0.0,0.0,0.0,0.0,0,0,0,0,1,0
788151,39,177671.75,0.0,0.0,345987.48,523659.23,0,0,0,0,0,1
5645875,396,383600.58,7501123.16,7884723.75,5826784.92,5443184.34,0,1,0,0,0,0
1587424,155,161269.27,0.0,0.0,284102.27,445371.53,0,0,1,0,0,0
1738526,161,4298.84,0.0,0.0,130657.74,134956.58,0,0,1,0,0,0
162655,12,4601.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4241695,306,447410.18,0.0,0.0,2170489.61,2617899.78,0,0,1,0,0,0
1118904,130,416806.61,0.0,0.0,7601510.61,8018317.23,0,0,1,0,0,0
63042,9,84939.86,0.0,0.0,1302256.71,2184589.94,0,0,1,0,0,0
5914866,404,216390.55,0.0,0.0,1816898.03,2033288.57,0,0,1,0,0,0
1756591,161,16332.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1583031,155,151428.33,199986.0,48557.67,5781525.3,5932953.62,0,0,1,0,0,0
4036171,299,29275.46,182.0,0.0,0.0,0.0,0,0,0,0,1,0
118736,11,1082.49,253308.66,252226.17,0.0,0.0,0,0,0,0,1,0
1923682,167,14027.81,5016.0,0.0,0.0,0.0,0,0,0,0,1,0
6353838,707,224647.41,0.0,0.0,727837.94,952485.35,0,0,1,0,0,0
4799212,345,489031.38,11292.0,0.0,12896.95,501928.34,0,0,1,0,0,0
5280177,372,357982.06,0.0,0.0,489466.01,847448.07,0,0,1,0,0,0
2981997,231,6628.51,26056.0,19427.49,0.0,0.0,0,0,0,0,1,0
2445482,203,3486.85,47193.0,43706.15,0.0,0.0,0,0,0,0,1,0
999640,45,3854.89,22197.0,18342.11,0.0,0.0,0,0,0,0,1,0
265808,15,347874.1,440.0,0.0,0.0,347874.1,0,0,1,0,0,0
5773043,400,576495.0,0.0,0.0,670205.95,2290390.81,0,0,1,0,0,0
1024512,48,7285.71,20794.0,13508.29,0.0,0.0,0,0,0,0,1,0
5700332,398,7675.22,11305.0,3629.78,183395.98,191071.2,0,0,1,0,0,0
3362366,254,7753.76,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5801935,401,21247.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3683665,276,14280.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0
428872,18,130266.54,21710.0,151976.54,115217.05,0.0,0,1,0,0,0,0
3107698,235,145893.11,521452.86,667345.97,541376.23,395483.12,0,1,0,0,0,0
2531668,205,179858.22,99117.0,0.0,0.0,179858.22,0,0,1,0,0,0
3923036,285,26093.19,0.0,0.0,6199167.71,6225260.9,0,0,1,0,0,0
304686,15,95697.3,31461.0,0.0,0.0,95697.3,0,0,1,0,0,0
5935905,404,10886.23,33113.0,22226.77,0.0,0.0,0,0,0,0,1,0
2395348,201,56076.78,11299.0,67375.78,0.0,0.0,0,1,0,0,0,0
3569657,260,9380.78,20124.0,10743.22,0.0,0.0,0,0,0,0,1,0
3370440,254,210768.14,0.0,0.0,727410.7,938178.84,0,0,1,0,0,0
5861926,403,2829.06,66317.0,63487.94,0.0,0.0,0,0,0,0,1,0
4995667,352,614988.57,0.0,0.0,3454427.98,4069416.55,0,0,0,0,0,1
1698410,159,160881.03,23910.0,0.0,1717028.26,1877909.29,0,0,1,0,0,0
5877458,403,668824.85,107657.0,0.0,0.0,895719.71,0,0,0,0,0,1
814986,40,35601.89,22022.0,0.0,0.0,35601.89,0,0,1,0,0,0
5754437,399,5074.43,433905.66,428831.22,0.0,0.0,0,0,0,0,1,0
1380026,138,20552.4,105946.0,85393.6,0.0,0.0,0,0,0,0,1,0
2388974,201,129513.91,601192.74,471678.83,603469.15,732983.07,0,0,1,0,0,0
4241152,306,17167.94,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4121433,302,359007.78,1481408.1,1840415.88,1781090.1,1422082.32,0,1,0,0,0,0
1564767,155,541990.21,0.0,0.0,1652633.61,2194623.82,0,0,0,0,0,1
319594,16,259218.65,31239.0,0.0,0.0,0.0,0,0,1,0,0,0
6160901,549,3172.68,10330.0,7157.32,0.0,0.0,0,0,0,0,1,0
1341487,137,115097.08,74886.0,0.0,404812.11,519909.19,0,0,0,0,0,1
81721,10,195393.92,30446.0,225839.92,58570.9,0.0,0,1,0,0,0,0
3917920,284,14495.9,21178.0,6682.1,0.0,0.0,0,0,0,0,1,0
18060,8,37277.41,0.0,0.0,734001.97,3060592.01,0,0,1,0,0,0
3916043,284,28386.12,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5476796,379,224140.59,7006.0,231146.59,0.0,0.0,0,1,0,0,0,0
4289018,307,93356.82,13597008.26,13690365.08,727125.38,633768.56,0,1,0,0,0,0
5128405,356,78534.72,0.0,0.0,503248.03,581782.75,0,0,1,0,0,0
5513127,380,93385.37,14422138.21,14515523.58,785689.06,692303.69,0,1,0,0,0,0
829149,41,11611.93,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4416820,322,142775.34,162546.0,19770.66,0.0,142775.34,0,0,1,0,0,0
3047706,234,160383.44,15247.0,0.0,990235.99,1150619.43,0,0,1,0,0,0
273582,15,256244.76,0.0,0.0,709284.98,812822.13,0,0,1,0,0,0
2829250,226,3911874.24,5096.0,0.0,11822507.31,15734381.55,0,0,0,0,0,1
331902,16,14205.44,6225.0,0.0,0.0,0.0,0,0,0,0,1,0
4868984,348,275897.7,453.0,0.0,0.0,275897.7,0,0,1,0,0,0
2474082,204,236247.64,0.0,0.0,10955614.26,11191861.9,0,0,0,0,0,1
6338194,691,187390.52,11391.0,0.0,2333124.1,2520514.63,0,0,1,0,0,0
3799607,281,128182.96,6000.0,0.0,667166.23,795349.19,0,0,1,0,0,0
4821740,346,195587.72,2427631.73,2623219.45,446329.51,250741.79,0,1,0,0,0,0
5957826,405,99768.86,16611587.46,16711356.32,2595482.67,2495713.81,0,1,0,0,0,0
2286542,187,3710.01,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5107969,355,6403.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5527438,381,61421.6,40760.0,0.0,0.0,61421.6,0,0,1,0,0,0
2432977,203,199888.7,703342.77,903231.47,903467.37,703578.68,0,1,0,0,0,0
710155,37,174119.13,0.0,0.0,218392.4,392511.53,0,0,0,0,0,1
4439637,323,102084.15,0.0,0.0,2444409.03,2546493.18,0,0,1,0,0,0
1831687,163,8012.22,58794.0,50781.78,0.0,0.0,0,0,0,0,1,0
4348824,309,282694.32,0.0,0.0,2188834.19,2471528.5,0,0,1,0,0,0
1226929,133,317060.94,0.0,0.0,1998031.47,2315092.41,0,0,1,0,0,0
834010,41,51568.19,0.0,0.0,159500.8,211068.99,0,0,1,0,0,0
609312,34,16624.84,20121.0,3496.16,0.0,0.0,0,0,0,0,1,0
1569324,155,139276.18,742269.65,881545.83,544772.05,405495.87,0,1,0,0,0,0
5678026,397,106349.74,0.0,0.0,772086.02,878435.76,0,0,0,0,0,1
2727247,212,103006.89,0.0,0.0,1660971.38,1763978.27,0,0,1,0,0,0
383904,17,192867.83,13897.0,206764.83,785478.21,862465.36,0,1,0,0,0,0
1497358,142,31183.11,19804.0,0.0,0.0,0.0,0,0,0,0,1,0
96927,10,26405.56,491669.2,465263.64,0.0,0.0,0,0,0,0,1,0
5731613,399,161567.41,0.0,0.0,371476.22,533043.64,0,0,1,0,0,0
5996667,426,11973.66,62917.0,50943.34,0.0,0.0,0,0,0,0,1,0
4160074,304,187588.07,224.0,187812.07,0.0,0.0,0,1,0,0,0,0
1782506,162,18847.6,5832.0,0.0,0.0,18847.6,0,0,1,0,0,0
5255896,371,31026.69,296.0,31322.69,0.0,0.0,0,1,0,0,0,0
5241762,371,151837.6,0.0,0.0,7105956.0,7257793.6,0,0,1,0,0,0
6357978,710,27346.57,160.0,0.0,0.0,0.0,0,0,0,0,1,0
2110255,183,1643.78,281840.75,280196.97,0.0,0.0,0,0,0,0,1,0
887961,42,6864.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0
220882,14,326733.94,7558128.78,7884862.73,6585541.29,6452248.1,0,1,0,0,0,0
3481475,258,49103.61,520915.0,471811.39,391745.16,440848.77,0,0,1,0,0,0
5658565,396,183727.47,22283.79,206011.26,7235191.57,7051464.1,0,1,0,0,0,0
4497234,325,220253.12,2778.0,0.0,0.0,220253.12,0,0,1,0,0,0
4638220,330,43036.65,6205.0,49241.65,7829325.32,7786288.67,0,1,0,0,0,0
6347291,694,53382.73,329104.26,382486.99,5972808.98,5919426.24,0,1,0,0,0,0
2903210,228,7502.56,15738.0,8235.44,0.0,0.0,0,0,0,0,1,0
4690097,331,950437.46,21473.0,0.0,0.0,950437.46,0,0,0,0,0,1
1360199,138,170696.44,0.0,0.0,1755373.85,1926070.29,0,0,1,0,0,0
598381,33,113319.48,400282.0,286962.52,1244244.93,1357564.42,0,0,1,0,0,0
3413778,256,120925.87,0.0,0.0,249430.18,370356.05,0,0,0,0,0,1
6065314,512,127120.88,127120.88,0.0,0.0,0.0,1,0,0,0,0,1
6063525,503,146184.84,6717374.59,6863559.43,248483.06,102298.22,0,1,0,0,0,0
672760,36,8388.37,750.0,0.0,0.0,0.0,0,0,0,0,1,0
